word,words_total_appear_in_group,words_total_in_group_without_stop_words,words_total_in_group_with_stop_words
selebridad,1,324979,395083
selecao,34,324979,395083
selecion,68,324979,395083
selecionada,4,324979,395083
selecionado,12,324979,395083
selecionamo,3,324979,395083
selecionando,4,324979,395083
selecionar,29,324979,395083
select,1,324979,395083
selembram,1,324979,395083
selen,1,324979,395083
seleta,1,324979,395083
seletiva,6,324979,395083
seletividad,1,324979,395083
seletivo,3,324979,395083
seleto,1,324979,395083
self,1,324979,395083
selfi,3,324979,395083
selo,1,324979,395083
selva,8,324979,395083
selvagem,4,324979,395083
sema,1,324979,395083
semaforo,7,324979,395083
seman,12,324979,395083
semana,663,324979,395083
semanaapo,1,324979,395083
semanaliguei,1,324979,395083
semanalment,6,324979,395083
semanao,1,324979,395083
semanapedem,2,324979,395083
semanapergunta,1,324979,395083
semanaum,1,324979,395083
semblant,1,324979,395083
semcarat,1,324979,395083
seme,2,324979,395083
semear,2,324979,395083
semelhanca,8,324979,395083
semelhant,141,324979,395083
semelhantesvacina,1,324979,395083
semen,5,324979,395083
sement,5,324979,395083
sementar,3,324979,395083
sementesgraoscereaislegumesfruta,1,324979,395083
semestr,7,324979,395083
semi,2,324979,395083
semiaberto,3,324979,395083
semiabertoa,1,324979,395083
semideu,1,324979,395083
semifin,6,324979,395083
seminario,2,324979,395083
semp,1,324979,395083
sempre6,2,324979,395083
semprefuisensato,1,324979,395083
semterra,1,324979,395083
semteto,5,324979,395083
sena,6,324979,395083
senado,113,324979,395083
senador,133,324979,395083
senadorlembramo,1,324979,395083
senadorsomo,1,324979,395083
senai,1,324979,395083
senao,10,324979,395083
senardozinho,1,324979,395083
senat,2,324979,395083
seneca,1,324979,395083
seneg,11,324979,395083
senegal,2,324979,395083
senha,13,324979,395083
senhor,161,324979,395083
senhord,1,324979,395083
senhorjesuscristoamembrasil,1,324979,395083
senior,3,324979,395083
senna,10,324979,395083
senor,1,324979,395083
sensacao,24,324979,395083
sensacion,8,324979,395083
sensacionalista,6,324979,395083
sensibilidad,2,324979,395083
sensibilizar,1,324979,395083
sensitivo,2,324979,395083
sensivel,13,324979,395083
senso,17,324979,395083
sensor,1,324979,395083
senssacion,1,324979,395083
sensual,3,324979,395083
sensualment,1,324979,395083
sensurado,1,324979,395083
sentamono,1,324979,395083
sentandos,1,324979,395083
sentar,33,324979,395083
sentems,4,324979,395083
sentenca,15,324979,395083
sentes,1,324979,395083
sentidofras,1,324979,395083
sentidonao,1,324979,395083
sentiment,4,324979,395083
sentimento,18,324979,395083
sentindo,1,324979,395083
sentinela,1,324979,395083
sentir,168,324979,395083
sentirs,2,324979,395083
sentous,1,324979,395083
seop,1,324979,395083
separacao,2,324979,395083
separar,19,324979,395083
seph,1,324979,395083
sepia,1,324979,395083
septicemia,1,324979,395083
septuagesimo,1,324979,395083
sepulcro,1,324979,395083
sepultamento,17,324979,395083
sepultar,5,324979,395083
sepultura,6,324979,395083
sequela,4,324979,395083
sequenci,1,324979,395083
sequencia,43,324979,395083
sequencialment,1,324979,395083
sequenciamento,2,324979,395083
sequer,58,324979,395083
sequestrada,1,324979,395083
sequestrador,5,324979,395083
sequestrar,16,324979,395083
sera,13,324979,395083
serasa,2,324979,395083
serecusavaa,1,324979,395083
sereia,1,324979,395083
serenament,1,324979,395083
serenar,1,324979,395083
sereno,1,324979,395083
seres,1,324979,395083
sereyvathana,1,324979,395083
sergei,1,324979,395083
serginho,5,324979,395083
sergio,124,324979,395083
sergip,19,324979,395083
sergipano,1,324979,395083
sergipeversao,1,324979,395083
seri,119,324979,395083
serial,5,324979,395083
seriament,3,324979,395083
seriar,102,324979,395083
serido,1,324979,395083
seriedad,3,324979,395083
seringaatencaorosto,1,324979,395083
seringar,27,324979,395083
serio,71,324979,395083
serioa,1,324979,395083
serioem,1,324979,395083
serioeu,1,324979,395083
seriotemo,1,324979,395083
serissimo,3,324979,395083
sermao,1,324979,395083
seropedica,1,324979,395083
serpent,1,324979,395083
serpentar,3,324979,395083
serpro,1,324979,395083
serragem,1,324979,395083
serragempedra,1,324979,395083
serraglio,1,324979,395083
serranasp,1,324979,395083
serrano,2,324979,395083
serrar,23,324979,395083
serraria,1,324979,395083
serrat,1,324979,395083
sertanejo,4,324979,395083
sertao,3,324979,395083
sertaozinho,1,324979,395083
servent,2,324979,395083
serventia,2,324979,395083
servic,1,324979,395083
servicio,3,324979,395083
servico,175,324979,395083
servidor,38,324979,395083
servidoresest,1,324979,395083
servio,9,324979,395083
servir,103,324979,395083
servo,4,324979,395083
sesc,2,324979,395083
sese,1,324979,395083
sesi,1,324979,395083
sespa,3,324979,395083
sessao,30,324979,395083
sessenta,11,324979,395083
sest,2,324979,395083
set,2,324979,395083
set2020,2,324979,395083
seta,7,324979,395083
sete,1,324979,395083
setecento,2,324979,395083
setedesetembro,1,324979,395083
setembro,216,324979,395083
setembro8,1,324979,395083
setembrodia,1,324979,395083
setembroversao,1,324979,395083
setenta,3,324979,395083
setor,44,324979,395083
setori,1,324979,395083
setorizado,1,324979,395083
seua,2,324979,395083
seubauducco,1,324979,395083
seul,2,324979,395083
seuoi,1,324979,395083
seusfamiliares,1,324979,395083
sever,1,324979,395083
severamente,1,324979,395083
severidad,1,324979,395083
severo,14,324979,395083
sevilha,1,324979,395083
sex,2,324979,395083
sexo,55,324979,395083
sextafeira,74,324979,395083
sextafeira06,1,324979,395083
sexual,37,324979,395083
sexualconseguiram,1,324979,395083
sexualidad,2,324979,395083
sexualizacao,2,324979,395083
sexualment,2,324979,395083
sexualsegundo,1,324979,395083
seydi,2,324979,395083
sfmsp,1,324979,395083
sfq,4,324979,395083
sft,1,324979,395083
sg,2,324979,395083
sgarbi,2,324979,395083
sgb,2,324979,395083
sgh,2,324979,395083
sgt,1,324979,395083
sh,1,324979,395083
shabat,3,324979,395083
shake,1,324979,395083
shakespear,2,324979,395083
shamir,2,324979,395083
shan,1,324979,395083
shanghai,5,324979,395083
shaquil,2,324979,395083
sharif,1,324979,395083
shark,1,324979,395083
sharri,1,324979,395083
sheherazad,2,324979,395083
sheik,2,324979,395083
sheila,1,324979,395083
shell,11,324979,395083
shelley,1,324979,395083
shenm,1,324979,395083
shenzen,1,324979,395083
shenzhen,2,324979,395083
shepherd,1,324979,395083
sherazad,2,324979,395083
sherri,2,324979,395083
sheryl,2,324979,395083
shield,1,324979,395083
shimbun,1,324979,395083
shin,2,324979,395083
shinkansen,1,324979,395083
shinosaka,1,324979,395083
shippo,1,324979,395083
shock,1,324979,395083
shoe,1,324979,395083
shop,46,324979,395083
shope,2,324979,395083
short,3,324979,395083
shot,2,324979,395083
show,54,324979,395083
showdopavao,1,324979,395083
shower,2,324979,395083
showmc,1,324979,395083
shuba,1,324979,395083
shui,1,324979,395083
shultz,1,324979,395083
shurkhurgan,2,324979,395083
shutterstock,1,324979,395083
si,59,324979,395083
siberian,1,324979,395083
sic,118,324979,395083
siciliano,1,324979,395083
sidao,1,324979,395083
siderurgico,2,324979,395083
sidney,1,324979,395083
sidocompartilhado,1,324979,395083
sidocurada,1,324979,395083
sidofeita,1,324979,395083
sidonegadospelo,1,324979,395083
siena,2,324979,395083
sifili,6,324979,395083
sigilar,40,324979,395083
sigilo,1,324979,395083
sigiloa,1,324979,395083
sigiloso,8,324979,395083
sigla,24,324979,395083
significar,79,324979,395083
significativament,4,324979,395083
significativo,14,324979,395083
sikera,1,324979,395083
sikorski,1,324979,395083
sil,2,324979,395083
sila,4,324979,395083
silaba,1,324979,395083
silenciar,12,324979,395083
silencio,19,324979,395083
silenciosament,3,324979,395083
silencioso,5,324979,395083
silent,1,324979,395083
silhueta,2,324979,395083
silicon,3,324979,395083
silvano,2,324979,395083
silvar,168,324979,395083
silveira,1,324979,395083
silveiro,12,324979,395083
silverio,2,324979,395083
silvestr,1,324979,395083
silvia,3,324979,395083
silvinha,4,324979,395083
silvinhanunez,1,324979,395083
silvio,22,324979,395083
simancol,1,324979,395083
simao,4,324979,395083
simbios,2,324979,395083
simbolico,5,324979,395083
simbolizar,6,324979,395083
simbolo,31,324979,395083
similar,40,324979,395083
similaresa,2,324979,395083
similarment,1,324979,395083
simio,1,324979,395083
simla,1,324979,395083
simon,1,324979,395083
simpatia,3,324979,395083
simpatico,2,324979,395083
simpatizant,5,324979,395083
simpl,78,324979,395083
simplesa,1,324979,395083
simplesment,44,324979,395083
simplesmenteumverm,1,324979,395083
simplicidad,1,324979,395083
simplificar,2,324979,395083
simpon,1,324979,395083
simposio,1,324979,395083
simpson,14,324979,395083
simul,1,324979,395083
simulacao,14,324979,395083
simulador,4,324979,395083
simular,17,324979,395083
simultaneament,2,324979,395083
simultaneo,10,324979,395083
sinabonga,2,324979,395083
sinal,53,324979,395083
sinalizacao,1,324979,395083
sinalizar,5,324979,395083
sinaloa,2,324979,395083
sinaps,1,324979,395083
sincerament,6,324979,395083
sincericidio,1,324979,395083
sinceridad,1,324979,395083
sincero,3,324979,395083
sincitina1,2,324979,395083
sincronicidad,1,324979,395083
sincronizar,1,324979,395083
sindicar,6,324979,395083
sindicato,11,324979,395083
sindico,3,324979,395083
sindrom,32,324979,395083
sindusfarma,1,324979,395083
sinergia,1,324979,395083
singapura,14,324979,395083
singer,1,324979,395083
sinistrar,3,324979,395083
sinistro,1,324979,395083
sino,5,324979,395083
sinonimo,9,324979,395083
sinop,1,324979,395083
sinopharm,7,324979,395083
sinops,1,324979,395083
sinovac,50,324979,395083
sintes,2,324979,395083
sintetico,3,324979,395083
sintetizar,2,324979,395083
sintom,2,324979,395083
sintoma,120,324979,395083
sintomas,1,324979,395083
sintomaticament,1,324979,395083
sintomatico,1,324979,395083
sintomatologia,3,324979,395083
sintonia,2,324979,395083
sintraconsp,1,324979,395083
sipa,1,324979,395083
sipelli,1,324979,395083
siqueira,2,324979,395083
siren,6,324979,395083
sirio,14,324979,395083
sirioliban,5,324979,395083
sisreg,1,324979,395083
sistemaagora,1,324979,395083
sistematicament,1,324979,395083
sistematico,2,324979,395083
sistemico,1,324979,395083
sisu,1,324979,395083
site,647,324979,395083
site134,1,324979,395083
site20,1,324979,395083
site500,1,324979,395083
sitea,2,324979,395083
siteagora,1,324979,395083
sitebeneficiario,1,324979,395083
siteboato,1,324979,395083
sitecadastro,2,324979,395083
sitechangeorgtambem,1,324979,395083
sitecomunicado,1,324979,395083
siteconvit,1,324979,395083
sitedevido,2,324979,395083
sitedia,1,324979,395083
sitedoacao,1,324979,395083
siteem,1,324979,395083
siteessa,1,324979,395083
siteestamo,1,324979,395083
siteganh,1,324979,395083
sitegoverno,5,324979,395083
siteinform,3,324979,395083
sitelid,1,324979,395083
sitemanoo,1,324979,395083
sitemec,1,324979,395083
sitemensagem,1,324979,395083
siteo,2,324979,395083
siteoportunidad,1,324979,395083
sitepagina,1,324979,395083
sitepara,4,324979,395083
siteparaben,1,324979,395083
sitepeticaopublicaorg,1,324979,395083
siteprevisao,1,324979,395083
siteprograma,1,324979,395083
siterenda,1,324979,395083
siteresponda,2,324979,395083
sitesuspensao,1,324979,395083
sitetexto,2,324979,395083
siteval,1,324979,395083
sitevamo,1,324979,395083
sitiar,3,324979,395083
sitio,13,324979,395083
sito,2,324979,395083
situacao,160,324979,395083
situar,4,324979,395083
siva,1,324979,395083
sivep,1,324979,395083
sixth,1,324979,395083
size,1,324979,395083
skaf,1,324979,395083
skate,3,324979,395083
ski,1,324979,395083
skin,1,324979,395083
skol,4,324979,395083
skunki,1,324979,395083
sky,4,324979,395083
sla,1,324979,395083
slide,1,324979,395083
slim,5,324979,395083
sling,1,324979,395083
slobodan,1,324979,395083
slogam,2,324979,395083
slogan,8,324979,395083
sm,7,324979,395083
sm102,10,324979,395083
smart,3,324979,395083
smartmat,12,324979,395083
smartphon,18,324979,395083
smith,2,324979,395083
snakedo,1,324979,395083
snap,1,324979,395083
sniper,2,324979,395083
snope,1,324979,395083
snowden,1,324979,395083
so,29,324979,395083
soar,19,324979,395083
soberania,18,324979,395083
soberano,4,324979,395083
soborno,1,324979,395083
sobr,1,324979,395083
sobral,4,324979,395083
sobrancelha,2,324979,395083
sobrandinho,1,324979,395083
sobrar,182,324979,395083
sobrecarga,2,324979,395083
sobrecarregar,5,324979,395083
sobremesa,5,324979,395083
sobrenatur,1,324979,395083
sobrenom,9,324979,395083
sobrepor,20,324979,395083
sobreposto,7,324979,395083
sobretaxa,1,324979,395083
sobretodo,1,324979,395083
sobretudo,10,324979,395083
sobrevida,1,324979,395083
sobreviv,42,324979,395083
sobrevivencia,10,324979,395083
sobrevivenciapresidencia,1,324979,395083
sobrevivent,10,324979,395083
sobrevoar,5,324979,395083
sobrinho,9,324979,395083
sobrio,2,324979,395083
socar,2,324979,395083
socerj,1,324979,395083
socesp,2,324979,395083
socia,2,324979,395083
sociaisa,1,324979,395083
sociaisao,1,324979,395083
sociaisna,1,324979,395083
sociaisno,2,324979,395083
sociaisprocurada,1,324979,395083
social,2235,324979,395083
socialcoma,1,324979,395083
socialismo,33,324979,395083
socialista,38,324979,395083
socialistaquem,1,324979,395083
socialistascomunista,1,324979,395083
socialit,1,324979,395083
socializacao,1,324979,395083
socializar,2,324979,395083
socialment,2,324979,395083
socialpoi,1,324979,395083
sociedad,112,324979,395083
societario,3,324979,395083
societi,6,324979,395083
socio,8,324979,395083
socioafetividad,1,324979,395083
socioambientai,1,324979,395083
sociodiretor,1,324979,395083
sociologia,3,324979,395083
sociologo,4,324979,395083
sociopata,1,324979,395083
sociopolitico,1,324979,395083
sociosajudem,1,324979,395083
soco,1,324979,395083
socorr,25,324979,395083
socorrela,1,324979,395083
socorrido,2,324979,395083
socorrista,5,324979,395083
socyeti,1,324979,395083
soda,3,324979,395083
sodero,1,324979,395083
sodico,1,324979,395083
sodio,8,324979,395083
sodomizar,1,324979,395083
sodr,1,324979,395083
soelimani,1,324979,395083
soer,1,324979,395083
sofa,6,324979,395083
sofia,1,324979,395083
sofisticacao,1,324979,395083
sofisticadopor,1,324979,395083
sofisticar,1,324979,395083
sofrer,98,324979,395083
sofrido,2,324979,395083
sofrimento,16,324979,395083
softwar,24,324979,395083
sogro,1,324979,395083
soja,20,324979,395083
sol,63,324979,395083
sola,5,324979,395083
solar,6,324979,395083
solberg,6,324979,395083
soldador,4,324979,395083
soldar,38,324979,395083
sole,1,324979,395083
solei,2,324979,395083
soleimani,10,324979,395083
solen,1,324979,395083
solenidad,4,324979,395083
soletrar,1,324979,395083
solicitacao,22,324979,395083
solicitant,1,324979,395083
solicitar,85,324979,395083
solicitas,1,324979,395083
solidariedad,15,324979,395083
solidario,20,324979,395083
solidarizar,5,324979,395083
solidarizous,1,324979,395083
solidificar,1,324979,395083
solido,2,324979,395083
solitario,1,324979,395083
solium,1,324979,395083
solntsevskaya,2,324979,395083
solo,24,324979,395083
solovei,2,324979,395083
soltar,64,324979,395083
solteiro,7,324979,395083
solto,19,324979,395083
soltohomem,1,324979,395083
soltosgoverno,1,324979,395083
soltura,20,324979,395083
solucao,37,324979,395083
solucionar,2,324979,395083
solut,1,324979,395083
soluvel,1,324979,395083
solvent,1,324979,395083
som,25,324979,395083
somalia,1,324979,395083
somalo,1,324979,395083
somams,1,324979,395083
somar,57,324979,395083
sombra,9,324979,395083
sombrio,2,324979,395083
soment,1,324979,395083
somes,1,324979,395083
somostodosbolsonaro,1,324979,395083
somostodoscaminhoneiro,2,324979,395083
somostodoseliasmaluco,1,324979,395083
sonaira,1,324979,395083
sondagem,1,324979,395083
sondar,7,324979,395083
soneca,1,324979,395083
sonegacao,2,324979,395083
sonegadoso,1,324979,395083
sonegar,5,324979,395083
sonhar,19,324979,395083
sonho,3,324979,395083
soni,1,324979,395083
sonia,1,324979,395083
sonic,1,324979,395083
