"id_notice","real_words_strongs_in_notice","real_words_strongs_in_notice_number_appear","fake_words_strongs_in_notice","fake_words_strongs_in_notice_number_appear","notice_strong_words_real_total","notice_strong_words_fake_total","notice_strong_words_total","classe_notice"
2806,"['palacio', 'planalto']","[1, 1]","['circular']","[1]",2,1,3,0
2808,"['barroso', 'justicar', 'necessidad']","[1, 1, 1]","['fraudar', 'realment']","[1, 1]",3,2,5,0
2809,"['biliao']","[1]","['compartilhar', 'espalhar']","[1, 1]",1,2,3,0
2810,"['associacao', 'companhia', 'concessionario', 'fornecimento', 'manutencao', 'sabado']","[1, 1, 1, 1, 1, 1]","['circular', 'desmentir', 'libertador']","[1, 1, 1]",6,3,9,0
2811,"['esquema', 'estatistico', 'estatistico', 'saudar']","[1, 2, 2, 1]","['dorio']","[1]",4,1,5,0
2812,"['barroso', 'constatar', 'dificuldad', 'justicar', 'ministrar', 'ministrar']","[1, 1, 1, 1, 2, 2]","['enganar', 'enganar', 'narrativo', 'parir', 'parir']","[2, 2, 1, 2, 2]",6,5,11,0
2816,"[]","[]","[]","[]",0,0,0,0
2819,"['afp', 'afp', 'companhia', 'discussao', 'espanha', 'viagem']","[2, 2, 1, 1, 1, 1]","['compartilhar', 'compartilhar', 'idioma', 'parir', 'pelar', 'sobrar', 'usuario', 'vezar']","[2, 2, 1, 1, 1, 1, 1, 1]",6,8,14,0
2821,"['andrea', 'henriqu', 'quarentenar']","[1, 1, 1]","['ganhar', 'humanar', 'sobrar', 'sobrar', 'sobrar']","[1, 1, 3, 3, 3]",3,5,8,0
2826,"['ambientar', 'congresso', 'decisao', 'destacar', 'impulsionar']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,0
2829,"[]","[]","['circular', 'circular', 'ilustrar', 'imagem', 'imagem', 'imagem', 'interaco']","[2, 2, 1, 3, 3, 3, 1]",0,7,7,0
2832,"[]","[]","['espalhar', 'imagem', 'quinzena']","[1, 1, 1]",0,3,3,0
2835,"['conflito', 'henriqu']","[1, 1]","['menino']","[1]",2,1,3,0
2837,"['disseminacao', 'estimativo']","[1, 1]","['circular', 'imagem', 'implantar']","[1, 1, 1]",2,3,5,0
2839,"['arrecadar', 'associacao', 'destinar', 'iniciativo', 'regiao']","[1, 1, 1, 1, 1]","['imenso', 'libertador', 'nordestino']","[1, 1, 1]",5,3,8,0
2840,"['previsto']","[1]","[]","[]",1,0,1,0
2841,"[]","[]","['casamentar', 'pelar', 'sobrar']","[1, 1, 1]",0,3,3,0
2845,"['augusto', 'heleno', 'liderar', 'ministrar']","[1, 1, 1, 1]","['circular', 'descricao', 'falsar', 'imagem', 'legendar']","[1, 1, 1, 1, 1]",4,5,9,0
2846,"['liderar']","[1]","['circular']","[1]",1,1,2,0
2848,"['funcao']","[1]","[]","[]",1,0,1,0
2850,"['metropolitano', 'regiao']","[1, 1]","['barragem', 'circular', 'postagen', 'rompimento', 'usuario']","[1, 1, 1, 1, 1]",2,5,7,0
2851,"['saudar']","[1]","[]","[]",1,0,1,0
2852,"['primario']","[1]","[]","[]",1,0,1,0
2854,"['alcolumbr', 'alcolumbr', 'alcolumbr', 'gabinet', 'gabinet', 'investigacao', 'palacio', 'palacio', 'planar', 'republico']","[3, 3, 3, 2, 2, 1, 2, 2, 1, 1]","['abortar', 'compartilhar', 'espalhar', 'implantar', 'invadir', 'mentiroso', 'vazar']","[1, 1, 1, 1, 1, 1, 1]",10,7,17,0
2855,"['aurelio', 'aurelio']","[2, 2]","['soltar', 'soltar']","[2, 2]",2,2,4,0
2857,"[]","[]","['disseminar', 'fraudar', 'ganhar']","[1, 1, 1]",0,3,3,0
2858,"[]","[]","[]","[]",0,0,0,0
2859,"['disseminacao', 'edson', 'fachin', 'infectar', 'ministrar', 'normalment', 'saudar', 'supremo']","[1, 1, 1, 1, 1, 1, 1, 1]","['boatar', 'checar', 'espalhar', 'parir', 'pelar', 'pelar', 'pelar']","[1, 1, 1, 1, 3, 3, 3]",8,7,15,0
2861,"[]","[]","[]","[]",0,0,0,0
2863,"[]","[]","[]","[]",0,0,0,0
2864,"[]","[]","[]","[]",0,0,0,0
2865,"['ambito', 'atuacao', 'lavagem', 'passageiro']","[1, 1, 1, 1]","['capturar', 'circular', 'compartilhar', 'espalhar', 'gravacao', 'intitular', 'legendar', 'pelar', 'reverso', 'vezar', 'visualizar']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,11,15,0
2866,"['plano']","[1]","['vazar', 'vazar']","[2, 2]",1,2,3,0
2871,"['machadar']","[1]","[]","[]",1,0,1,0
2873,"['afastamento', 'prescricao', 'saudar', 'sindicato']","[1, 1, 1, 1]","['circular', 'imagem']","[1, 1]",4,2,6,0
2879,"['restritivo']","[1]","['circular', 'imagem', 'verdadeiro']","[1, 1, 1]",1,3,4,0
2880,"['decisao', 'decisao', 'decisao', 'resistencia']","[3, 3, 3, 1]","['circular', 'soltura', 'soltura']","[1, 2, 2]",4,3,7,0
2883,"[]","[]","['dorio', 'manipular', 'supostament']","[1, 1, 1]",0,3,3,0
2884,"[]","[]","[]","[]",0,0,0,0
2885,"[]","[]","[]","[]",0,0,0,0
2888,"['aprovacao', 'emendar', 'necessidad', 'necessidad', 'proposto']","[1, 1, 2, 2, 1]","[]","[]",5,0,5,0
2889,"[]","[]","[]","[]",0,0,0,0
2890,"['alteracao', 'equipamento', 'respiratorio']","[1, 1, 1]","['misturar', 'realment']","[1, 1]",3,2,5,0
2891,"[]","[]","['arquivar', 'usuario', 'visualizacao']","[1, 1, 1]",0,3,3,0
2893,"['andrew']","[1]","['compartilhar', 'verdadeiro']","[1, 1]",1,2,3,0
2894,"[]","[]","['versao']","[1]",0,1,1,0
2895,"[]","[]","['checar']","[1]",0,1,1,0
2896,"['ministrar', 'ministrar', 'ministrar']","[3, 3, 3]","['socialismo', 'socialismo', 'socialismo']","[3, 3, 3]",3,3,6,0
2897,"['investigacao']","[1]","['assassinar', 'circular', 'imagem', 'legendar', 'motorista', 'sequer']","[1, 1, 1, 1, 1, 1]",1,6,7,0
2900,"['converso', 'decorrent', 'defendido', 'posicionamento', 'posicionamento', 'possibilidad', 'pratico']","[1, 1, 1, 2, 2, 1, 1]","['enganoso']","[1]",7,1,8,0
2902,"[]","[]","['padrar', 'verdadeiro']","[1, 1]",0,2,2,0
2903,"['adversario', 'imunizacao', 'saudar']","[1, 1, 1]","['compartilhar', 'gravacao', 'parir', 'pelar', 'pelar', 'sobrar']","[1, 1, 1, 2, 2, 1]",3,6,9,0
2904,"['avancar']","[1]","['circular', 'descricao', 'enderecar', 'enderecar', 'falsar', 'verificar']","[1, 1, 2, 2, 1, 1]",1,6,7,0
2905,"['congresso', 'congresso', 'privilegiar', 'regrar', 'supremo']","[2, 2, 1, 1, 1]","['compartilhar', 'telejorn']","[1, 1]",5,2,7,0
2906,"['anuncio', 'economia', 'ministrar', 'reabrir', 'teich']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,0
2911,"['reforcar']","[1]","['atribuir', 'cartaz', 'cartaz', 'circular', 'lixar']","[1, 2, 2, 1, 1]",1,5,6,0
2912,"['acordo', 'acordo', 'ambientar', 'ambientar', 'ambientar', 'autoridad', 'cupula', 'cupula', 'desenvolvimento', 'expectativa', 'expectativa', 'mudanca', 'necessario', 'necessario', 'reducao', 'regiao', 'significativo', 'significativo']","[2, 2, 3, 3, 3, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2]","['catolico']","[1]",18,1,19,0
2914,"[]","[]","['fraudar', 'fraudar', 'fraudar']","[3, 3, 3]",0,3,3,0
2915,"['decisao', 'especifico', 'posturar']","[1, 1, 1]","['amplament', 'compartilhar', 'imagem', 'realment', 'usuario']","[1, 1, 1, 1, 1]",3,5,8,0
2917,"['epidemiar', 'orientacao', 'preocupacao', 'propagacao', 'saudar']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,0
2918,"[]","[]","['ganhar', 'imagem', 'replicar', 'transposicao', 'usuario', 'versao']","[1, 1, 1, 1, 1, 1]",0,6,6,0
2919,"[]","[]","['checar', 'numericament']","[1, 1]",0,2,2,0
2920,"[]","[]","['checar', 'numericament']","[1, 1]",0,2,2,0
2921,"[]","[]","['checar', 'numericament']","[1, 1]",0,2,2,0
2922,"[]","[]","['checar', 'disfarcar', 'numericament', 'parir']","[1, 1, 1, 1]",0,4,4,0
2923,"['orientacao']","[1]","['checar', 'numericament', 'parir']","[1, 1, 1]",1,3,4,0
2924,"['rocha', 'subordinar', 'subordinar', 'subordinar']","[1, 3, 3, 3]","['checar', 'numericament']","[1, 1]",4,2,6,0
2925,"['rocha']","[1]","['checar', 'numericament', 'parir']","[1, 1, 1]",1,3,4,0
2926,"[]","[]","['checar', 'inocentar', 'inocentar', 'numericament']","[1, 2, 2, 1]",0,4,4,0
2927,"['absoluto']","[1]","['checar', 'numericament']","[1, 1]",1,2,3,0
2933,"['afp', 'extensao', 'reuter']","[1, 1, 1]","['checar', 'circular', 'fotografia', 'fotografo', 'imagem', 'imagem', 'parir', 'parir', 'pelar', 'protestar', 'reverso', 'usuario', 'usuario']","[1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2]",3,13,16,0
2934,"['ambientar', 'colombio', 'desmatamento', 'desmatamento', 'regiao']","[1, 1, 2, 2, 1]","['gravacao', 'parir']","[1, 1]",5,2,7,0
2938,"[]","[]","['abusar', 'compartilhar', 'imagem', 'legendar', 'postagen', 'replicar']","[1, 1, 1, 1, 1, 1]",0,6,6,0
2940,"[]","[]","[]","[]",0,0,0,0
2942,"['adicionar', 'consecutivo', 'eventualment', 'fundamentar']","[1, 1, 1, 1]","['circular', 'misturar', 'suco']","[1, 1, 1]",4,3,7,0
2946,"[]","[]","['compartilhar']","[1]",0,1,1,0
2947,"[]","[]","['circular', 'imagem']","[1, 1]",0,2,2,0
2951,"['psicologo', 'temporariament']","[1, 1]","['circular', 'circular', 'wagner']","[2, 2, 1]",2,3,5,0
2952,"['situacao']","[1]","['compartilhar', 'desligar', 'espalhar', 'idioma', 'legendar', 'replicar', 'usuario']","[1, 1, 1, 1, 1, 1, 1]",1,7,8,0
2953,"['desenvolvimento', 'escalar', 'previsto', 'tendencia']","[1, 1, 1, 1]","['verdadeiro']","[1]",4,1,5,0
2955,"['carat', 'celso', 'celso', 'celso', 'condicao', 'conduta', 'magistrado', 'mello', 'mello', 'mello', 'ministrar', 'periodo', 'periodo', 'saudar', 'supremo', 'supremo']","[1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 2, 2, 1, 2, 2]","[]","[]",16,0,16,0
2957,"['epicentro', 'epidemiar', 'epidemiar', 'respiratorio', 'ufrj']","[1, 2, 2, 1, 1]","['circular', 'legendar', 'patrocinador']","[1, 1, 1]",5,3,8,0
2958,"['barroso', 'conduta', 'diminuicao', 'individuar', 'necessidad', 'privar']","[1, 1, 1, 1, 1, 1]","['abortar', 'anoso', 'compartilhar', 'dorio', 'realment', 'verdadeiro']","[1, 1, 1, 1, 1, 1]",6,6,12,0
2960,"['quarentenar']","[1]","[]","[]",1,0,1,0
2963,"['periodo']","[1]","[]","[]",1,0,1,0
2966,"['destacar', 'marilia', 'sessao']","[1, 1, 1]","['biblia', 'biblia', 'cristao', 'estampar', 'verificar']","[2, 2, 1, 1, 1]",3,5,8,0
2967,"['desenvolvimento', 'suportar', 'treinamento']","[1, 1, 1]","['secreto']","[1]",3,1,4,0
2968,"['subir']","[1]","['padrar', 'padrar']","[2, 2]",1,2,3,0
2969,"['internar', 'taxar']","[1, 1]","[]","[]",2,0,2,0
2971,"['carla']","[1]","['compartilhar', 'verdadeiro']","[1, 1]",1,2,3,0
2972,"[]","[]","['espalhar', 'quinzena']","[1, 1]",0,2,2,0
2974,"['concreto', 'punicao']","[1, 1]","['barragem', 'barragem', 'barragem', 'barragem', 'barragem', 'maldiz', 'rompimento', 'transposicao']","[5, 5, 5, 5, 5, 1, 1, 1]",2,8,10,0
2976,"['boletim', 'funcionamento', 'internar', 'saudar']","[1, 1, 1, 1]","['circular', 'filmar', 'invadir', 'legendar']","[1, 1, 1, 1]",4,4,8,0
2977,"[]","[]","['segundar']","[1]",0,1,1,0
2979,"['ambientar', 'autoridad', 'saudar']","[1, 1, 1]","[]","[]",3,0,3,0
2983,"[]","[]","['arvor']","[1]",0,1,1,0
2984,"['diplomata']","[1]","['acidentar', 'venezuelano']","[1, 1]",1,2,3,0
2985,"['biliao', 'biliao', 'biliao', 'biliao', 'biliao', 'biliao', 'despesa', 'destinar', 'destinar', 'infraestrutura', 'parcelar', 'pastar']","[6, 6, 6, 6, 6, 6, 1, 2, 2, 1, 1, 1]","['circular', 'protestar', 'verificar']","[1, 1, 1]",12,3,15,0
2987,"['capitar', 'decorrencia', 'demandar', 'sabado']","[1, 1, 1, 1]","['circular', 'compartilhar', 'legendar', 'parir', 'pelar', 'protestar']","[1, 1, 1, 1, 1, 1]",4,6,10,0
2990,"['cardiologista', 'conformar', 'imunizacao']","[1, 1, 1]","['amplament']","[1]",3,1,4,0
2991,"['decisao', 'decisao', 'edson', 'fluminens', 'fundacao', 'instituto', 'ministrar', 'oswaldo', 'quarentenar', 'quarentenar']","[2, 2, 1, 1, 1, 1, 1, 1, 2, 2]","['circular', 'legendar', 'sequer', 'trafico']","[1, 1, 1, 1]",10,4,14,0
2993,"['autoridad', 'federar', 'privilegiar', 'saudar']","[1, 1, 1, 1]","['indignacao', 'verdadeiro']","[1, 1]",4,2,6,0
2998,"['autorizacao', 'boletim', 'quadro']","[1, 1, 1]","['cbn', 'circular']","[1, 1]",3,2,5,0
2999,"['aurelio', 'ribeiro']","[1, 1]","[]","[]",2,0,2,0
3001,"[]","[]","['compartilhar', 'inocentar']","[1, 1]",0,2,2,0
3003,"[]","[]","['socialismo', 'socialismo', 'trafico', 'vc', 'vc']","[2, 2, 1, 2, 2]",0,5,5,0
3004,"[]","[]","[]","[]",0,0,0,0
3009,"[]","[]","['espalhar', 'quinzena', 'telejorn']","[1, 1, 1]",0,3,3,0
3012,"[]","[]","['transposicao']","[1]",0,1,1,0
3013,"['destinar', 'infeccioso', 'infectar', 'justificativo', 'mutacao', 'mutacao', 'preocupacao', 'respiratorio', 'saudar', 'suportar']","[1, 1, 1, 1, 2, 2, 1, 1, 1, 1]","['desgracar', 'enganir', 'escravo', 'parir', 'parir', 'parir', 'parir', 'terrorismo', 'terrorismo', 'vc', 'vc', 'vc', 'vc', 'vc']","[1, 1, 1, 4, 4, 4, 4, 2, 2, 5, 5, 5, 5, 5]",10,14,24,0
3014,"['conformar', 'domingo', 'integrant', 'sabado']","[1, 1, 1, 1]","['atirar', 'circular', 'gleis', 'gleisi', 'legendar']","[1, 1, 1, 1, 1]",4,5,9,0
3017,"['arrecadacao', 'regiao', 'regrar', 'regrar', 'situacao', 'situacao']","[1, 1, 2, 2, 2, 2]","[]","[]",6,0,6,0
3019,"['academiar', 'dosar', 'equivalent', 'observar', 'precisao', 'prever']","[1, 1, 1, 1, 1, 1]","['filmar', 'imagem', 'imagem', 'imagem', 'lembres', 'menino', 'verdadeiro']","[1, 3, 3, 3, 1, 1, 1]",6,7,13,0
3022,"['inicialment']","[1]","['circular', 'disseminar', 'parir', 'parir', 'versao']","[1, 1, 2, 2, 1]",1,5,6,0
3023,"[]","[]","['amplament', 'compartilhar', 'espalhar', 'inscricao', 'quinzena']","[1, 1, 1, 1, 1]",0,5,5,0
3024,"['descumprimento', 'regiao']","[1, 1]","['agredir', 'circular', 'desmentir']","[1, 1, 1]",2,3,5,0
3026,"['colegio', 'recurso', 'supremo', 'supremo']","[1, 1, 2, 2]","['compartilhar', 'compartilhar', 'compartilhar', 'imagem', 'postagen', 'usuario']","[3, 3, 3, 1, 1, 1]",4,6,10,0
3027,"['desenvolvido', 'fundamentar', 'saudar', 'ufrj']","[1, 1, 1, 1]","['circular', 'compartilhar', 'usuario']","[1, 1, 1]",4,3,7,0
3028,"['constituicao', 'decisao', 'supremo']","[1, 1, 1]","[]","[]",3,0,3,0
3029,"[]","[]","['arquivar']","[1]",0,1,1,0
3030,"[]","[]","['parir', 'pelar']","[1, 1]",0,2,2,0
3031,"[]","[]","['botao', 'clicar', 'compartilhar', 'compartilhar', 'compartilhar', 'compartilhar', 'implantar']","[1, 1, 4, 4, 4, 4, 1]",0,7,7,0
3032,"[]","[]","['circular', 'imagem', 'quinzena']","[1, 1, 1]",0,3,3,0
3035,"['domingo']","[1]","['circular', 'circular', 'renunciar']","[2, 2, 1]",1,3,4,0
3037,"['afetado', 'temporario']","[1, 1]","['circular', 'usuario']","[1, 1]",2,2,4,0
3040,"['concessionario', 'consultoria', 'equipamento', 'equipamento', 'equipamento', 'irregularidad', 'levantamento', 'recurso']","[1, 1, 3, 3, 3, 1, 1, 1]","['capturar', 'circular', 'circular', 'imagem']","[1, 2, 2, 1]",8,4,12,0
3041,"[]","[]","['escutar', 'escutar', 'vc']","[2, 2, 1]",0,3,3,0
3042,"['ministrar', 'ministrar', 'recurso', 'suspensao']","[2, 2, 1, 1]","[]","[]",4,0,4,0
3045,"[]","[]","['pelar']","[1]",0,1,1,0
3048,"['afp', 'anvisa', 'anvisa', 'anvisa', 'decorrencia', 'prioritario', 'saudar', 'saudar', 'vigilancia']","[1, 3, 3, 3, 1, 1, 2, 2, 1]","['checar', 'compartilhar', 'compartilhar', 'imagem', 'imagem', 'postagen', 'realment']","[1, 2, 2, 2, 2, 1, 1]",9,7,16,0
3049,"['treinamento']","[1]","['intitular', 'pelar']","[1, 1]",1,2,3,0
3051,"['internar']","[1]","[]","[]",1,0,1,0
3052,"['deteccao']","[1]","['compartilhar', 'imagem', 'vc']","[1, 1, 1]",1,3,4,0
3054,"['atrair', 'expectativa', 'organizador', 'publicoa']","[1, 1, 1, 1]","[]","[]",4,0,4,0
3055,"[]","[]","['compartilhar', 'pelar', 'segundar']","[1, 1, 1]",0,3,3,0
3056,"['bolsonarista', 'converso', 'decisao', 'decisao', 'flavio', 'gabinet', 'republico']","[1, 1, 2, 2, 1, 1, 1]","['ganhar']","[1]",7,1,8,0
3059,"['infectar', 'saudar']","[1, 1]","['enganir', 'pelar', 'postagen', 'segundar', 'vezar']","[1, 1, 1, 1, 1]",2,5,7,0
3060,"[]","[]","['expulsar']","[1]",0,1,1,0
3065,"[]","[]","['compartilhar', 'idioma', 'interaco']","[1, 1, 1]",0,3,3,0
3066,"[]","[]","['legendar', 'usuario']","[1, 1]",0,2,2,0
3071,"[]","[]","[]","[]",0,0,0,0
3073,"[]","[]","['basto', 'circular', 'rosario', 'rosario']","[1, 1, 2, 2]",0,4,4,0
3075,"['comportamento', 'mudanca', 'periodo']","[1, 1, 1]","['ilustrar', 'usuario']","[1, 1]",3,2,5,0
3077,"['adotada', 'apurar', 'conduta', 'inquerito', 'inquerito', 'instaurar', 'investigacao', 'justicar', 'machadar', 'regrar']","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1]","['agredir', 'agredir', 'captar', 'circular', 'gravacao', 'imagem', 'imagem', 'postagen']","[2, 2, 1, 1, 1, 2, 2, 1]",10,8,18,0
3078,"['carat', 'diagnosticar', 'internar', 'pulmonar']","[1, 1, 1, 1]","['circular', 'fotografia', 'imagem', 'imagem', 'legendar', 'tampouco']","[1, 1, 2, 2, 1, 1]",4,6,10,0
3080,"[]","[]","['catolico', 'imagem']","[1, 1]",0,2,2,0
3081,"['conflito', 'respostar']","[1, 1]","['circular', 'compartilhar', 'estranhar', 'filmar', 'imagem', 'imagem', 'imagem', 'imagem']","[1, 1, 1, 1, 4, 4, 4, 4]",2,8,10,0
3083,"['anvisa', 'biliao', 'entregu', 'fundacao', 'interferencia']","[1, 1, 1, 1, 1]","['parabem', 'realment']","[1, 1]",5,2,7,0
3084,"[]","[]","['compartilhar', 'inscricao']","[1, 1]",0,2,2,0
3086,"['turma']","[1]","['clicar', 'compartilhar', 'ganhar', 'ganhar']","[1, 1, 2, 2]",1,4,5,0
3087,"['saudar', 'ufrj']","[1, 1]","[]","[]",2,0,2,0
3088,"['humanitario', 'justicar', 'ministrar', 'ministrar', 'palacio', 'planalto']","[1, 1, 2, 2, 1, 1]","['boatar', 'circular', 'cocaina', 'espalhar']","[1, 1, 1, 1]",6,4,10,0
3090,"['afp', 'europeu', 'regiao']","[1, 1, 1]","['checagem', 'compartilhar', 'fotografia', 'imagem', 'imagem', 'legendar', 'postagen', 'reverso', 'viralizada']","[1, 1, 1, 2, 2, 1, 1, 1, 1]",3,9,12,0
3091,"['acumular', 'agravar', 'complicacao', 'desenvolvimento', 'epidemiar', 'particularment', 'prescricao']","[1, 1, 1, 1, 1, 1, 1]","['parir', 'parir', 'parir', 'parir', 'pelar', 'pelar', 'pelar', 'pelar', 'supostament', 'usuario']","[4, 4, 4, 4, 4, 4, 4, 4, 1, 1]",7,10,17,0
3092,"['mergulhar', 'quarentenar']","[1, 1]","['circular', 'compartilhar', 'descricao', 'imagem', 'imagem', 'postagen', 'postagen', 'visualizacao']","[1, 1, 1, 2, 2, 2, 2, 1]",2,8,10,0
3093,"['biliao', 'observacao', 'pagamento', 'reuniao', 'vigilancia', 'visitant']","[1, 1, 1, 1, 1, 1]","[]","[]",6,0,6,0
3094,"['mergulhar']","[1]","['menino']","[1]",1,1,2,0
3096,"['palacio']","[1]","['parir', 'parir', 'pelar']","[2, 2, 1]",1,3,4,0
3098,"[]","[]","['espalhar', 'imagem', 'tumulo']","[1, 1, 1]",0,3,3,0
3099,"['associacao', 'dosar']","[1, 1]","['compartilhar', 'replicar']","[1, 1]",2,2,4,0
3100,"[]","[]","['compartilhar', 'manchet', 'motorista', 'quinzena']","[1, 1, 1, 1]",0,4,4,0
3101,"['apurar', 'argumentar', 'calheiro', 'calheiro', 'decisao', 'distrito', 'improbidad', 'justicar', 'obtido', 'segredar', 'sentenca', 'sentenca', 'supremo', 'suspensao', 'varar', 'varar', 'varar']","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 3, 3]","[]","[]",17,0,17,0
3104,"[]","[]","[]","[]",0,0,0,0
3106,"['decisao', 'prever']","[1, 1]","['circular', 'protestar']","[1, 1]",2,2,4,0
3107,"['portavoz']","[1]","['verificar']","[1]",1,1,2,0
3112,"[]","[]","['filmar']","[1]",0,1,1,0
3114,"[]","[]","[]","[]",0,0,0,0
3117,"['estagio']","[1]","['amplament', 'circular']","[1, 1]",1,2,3,0
3118,"['autorizacao', 'biliao', 'desenvolvido', 'desenvolvimento', 'desenvolvimento', 'saudar']","[1, 1, 1, 2, 2, 1]","['replicar', 'verificar']","[1, 1]",6,2,8,0
3128,"['associacao', 'quarentenar', 'substituicao']","[1, 1, 1]","['atribuir', 'atribuir', 'circular', 'imagem', 'sapato']","[2, 2, 1, 1, 1]",3,5,8,0
3133,"['ministrar']","[1]","['compartilhar', 'espalhar', 'humanar']","[1, 1, 1]",1,3,4,0
3134,"['planar', 'republico']","[1, 1]","['implantar', 'implantar', 'soldar']","[2, 2, 1]",2,3,5,0
3135,"['depoimento', 'integrant', 'periferia']","[1, 1, 1]","['circular', 'imagem', 'imagem']","[1, 2, 2]",3,3,6,0
3136,"['privar', 'regiao', 'turistico']","[1, 1, 1]","['circular']","[1]",3,1,4,0
3139,"['situacao']","[1]","['estranhar', 'vc', 'vc']","[1, 2, 2]",1,3,4,0
3142,"[]","[]","[]","[]",0,0,0,0
3143,"['prazo']","[1]","[]","[]",1,0,1,0
3145,"['processo']","[1]","[]","[]",1,0,1,0
3148,"['decorrencia', 'equipamento', 'funcionamento', 'impactar', 'pastar', 'recurso', 'recurso', 'saudar', 'saudar', 'saudar', 'saudar', 'saudar']","[1, 1, 1, 1, 1, 2, 2, 5, 5, 5, 5, 5]","['cbn', 'circular']","[1, 1]",12,2,14,0
3151,"['disseminac', 'planar', 'surtir', 'surto']","[1, 1, 1, 1]","['humanar', 'manipulacao', 'manipulacao']","[1, 2, 2]",4,3,7,0
3152,"['punicao']","[1]","['circular', 'compartilhar', 'postagen', 'realment']","[1, 1, 1, 1]",1,4,5,0
3153,"['decisao', 'domingo', 'justicar', 'martim', 'martim', 'recurso', 'regiao', 'regiao', 'rejeitar']","[1, 1, 1, 2, 2, 1, 2, 2, 1]","['circular']","[1]",9,1,10,0
3154,"['crise', 'epidemiar']","[1, 1]","['circular', 'compartilhar']","[1, 1]",2,2,4,0
3158,"['expressar', 'funcao']","[1, 1]","['sobrar']","[1]",2,1,3,0
3159,"['folhar', 'spaulo', 'supremo']","[1, 1, 1]","['atirar', 'expulsar']","[1, 1]",3,2,5,0
3162,"[]","[]","[]","[]",0,0,0,0
3164,"['infectar']","[1]","['verificar', 'verificar']","[2, 2]",1,2,3,0
3165,"['afetado', 'economia']","[1, 1]","['bonner', 'implantar', 'lixar']","[1, 1, 1]",2,3,5,0
3166,"['desempenhar', 'temporada', 'temporada']","[1, 2, 2]","['compartilhar', 'preencher', 'preencher']","[1, 2, 2]",3,3,6,0
3167,"['contemplar', 'instituto', 'parceria', 'parceria', 'quarentenar', 'quarentenar', 'souza', 'turma', 'turma', 'turma']","[1, 1, 2, 2, 2, 2, 1, 3, 3, 3]","['basto', 'ganhar', 'preencher']","[1, 1, 1]",10,3,13,0
3170,"['ambientar', 'ausencia', 'cardiologista', 'depoimento', 'depoimento', 'domingo', 'domingo', 'expectativa', 'gripezinha', 'internar', 'isolar', 'manutencao', 'pereira', 'regiao', 'rocha', 'rocha', 'rotina', 'rotina', 'rotina', 'rotina', 'saudad', 'saudad', 'taxar', 'tendencia', 'varga', 'velocidad', 'witzel', 'witzel', 'witzel']","[1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 4, 2, 2, 1, 1, 1, 1, 3, 3, 3]","['adorar', 'amigar', 'crer', 'crer', 'enganar', 'equador', 'equador', 'escutar', 'escutar', 'pego', 'replicar', 'vc', 'vc', 'verdadeiro']","[1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1]",29,14,43,0
3171,"['balancar', 'espirito', 'instituto', 'instituto', 'instituto']","[1, 1, 3, 3, 3]","['circular', 'cocaina', 'imagem', 'legendar', 'lixar']","[1, 1, 1, 1, 1]",5,5,10,0
3174,"['adhanom', 'estrategia', 'tedro']","[1, 1, 1]","[]","[]",3,0,3,0
3175,"['apreensao', 'apreensao', 'apreensao', 'apreensao', 'deflagrar', 'deflagrar', 'recordar', 'recordar', 'recordar', 'taxar']","[4, 4, 4, 4, 2, 2, 3, 3, 3, 1]","['circular', 'cocaina', 'enganoso']","[1, 1, 1]",10,3,13,0
3178,"['complicacao']","[1]","['amigar']","[1]",1,1,2,0
3179,"['especializar', 'infectar', 'internar', 'internar', 'proposto', 'reuniao', 'transferir']","[1, 1, 2, 2, 1, 1, 1]","['circular']","[1]",7,1,8,0
3180,"['balancar', 'pastar', 'pastar', 'reuniao', 'rotina', 'saudar', 'segredar']","[1, 2, 2, 1, 1, 1, 1]","['enderecar']","[1]",7,1,8,0
3181,"[]","[]","[]","[]",0,0,0,0
3186,"['vigilancia']","[1]","['amigar']","[1]",1,1,2,0
3187,"['contrato', 'pagamento', 'pagamento', 'ricardo', 'ricardo', 'saudar', 'saudar', 'servidor', 'suspeito']","[1, 2, 2, 2, 2, 2, 2, 1, 1]","['parir', 'pelar', 'pelar', 'pelar', 'segundar', 'sobrar']","[1, 3, 3, 3, 1, 1]",9,6,15,0
3188,"['circulacao']","[1]","[]","[]",1,0,1,0
3190,"['desvio', 'equipamento', 'estatistico', 'investigacao', 'irregularidad', 'respirador', 'saudar', 'suspeito']","[1, 1, 1, 1, 1, 1, 1, 1]","['mentiroso', 'viralizado']","[1, 1]",8,2,10,0
